"replication","mse","coverage"
90,0.0272329089631032,0.967
91,0.0118263425574219,1
92,0.0107263805341976,0.999
93,0.0490562734530701,0.956
94,0.0154360271535747,0.998
95,0.0269396507200509,0.992
96,0.00871486582901145,0.999
97,0.0285268472815794,0.983
98,0.0183409653660327,0.987
99,0.0180733435960633,0.996
100,0.0112210893215192,1
101,0.0072805317986733,1
102,0.00381793229626801,1
103,0.0131546133084867,1
104,0.0120979303204024,0.999
105,0.00923594527270406,0.999
106,0.0128852175992751,1
107,0.0367029169556893,0.977
108,0.00466907029044117,1
109,0.00908796209121694,1
110,0.0583417167959695,0.958
111,0.0318063310250106,0.992
112,0.00835746529901066,1
113,0.0131541292348583,0.993
114,0.0297321024496687,1
115,0.0184771014157471,0.993
116,0.00931127190586383,0.997
117,0.00486113783311347,1
118,0.0161923160365166,1
119,0.0191767006968358,0.995
120,0.069866514032412,0.94
121,0.0118397733041959,1
122,0.0213199696675807,0.998
123,0.00925855000863436,1
124,0.0160252503198933,1
125,0.00995825486058394,1
126,0.00456862036056934,1
127,0.0273322024964117,0.97
128,0.0188170018922045,0.991
129,0.0252264655209772,0.997
130,0.0326482760912893,0.965
131,0.00720485538839648,1
132,0.0131332250160758,1
133,0.00885947504294021,0.999
134,0.00610633386076345,1
135,0.020783689205483,0.997
136,0.0202186728506774,0.997
137,0.00808926570517557,1
138,0.0322291169067808,0.975
139,0.0125465528675397,0.999
140,0.022091275675023,0.989
141,0.00652447009105397,1
142,0.0176654754602941,0.986
143,0.0108075032109841,1
144,0.00738674984711762,1
145,0.0107069080952829,1
146,0.0193688582016242,0.995
147,0.0040481839595412,1
148,0.0285374304678953,0.99
149,0.0459060384948647,0.983
150,0.0114015191593703,0.999
151,0.00583857180880756,1
152,0.00759848345759461,1
153,0.00599028318693646,1
154,0.036554548985388,0.973
155,0.0118790559429442,1
156,0.0101654233250483,1
157,0.00797903052640702,1
158,0.0099804366845571,1
159,0.0221849622968234,0.996
160,0.00817355973396048,1
161,0.00727737649520716,1
162,0.0526334242616164,0.943
163,0.0160183422448781,0.985
164,0.0235458741908025,0.991
165,0.0301225416897674,0.997
166,0.00809432820394573,1
167,0.00698882347143616,1
168,0.0264088799280717,0.996
169,0.014337954967586,0.993
170,0.00714408748349042,1
171,0.00567241825137323,1
172,0.0195407929445886,0.997
173,0.00962442991181308,1
174,0.0264295759288689,0.992
175,0.0300785922276042,0.976
176,0.0175745774378446,0.994
177,0.0123225515485007,1
178,0.0130419511458198,1
179,0.0116775865540457,1
180,0.0290988510923658,0.991
181,0.00824632431437836,1
182,0.00597524947789719,1
183,0.0083227364201463,1
184,0.0114285808947929,1
185,0.0143406050432404,1
186,0.0357732079398473,0.998
187,0.0187922210660225,0.999
188,0.0387691166189527,0.995
189,0.0262873050638893,0.992
190,0.0203380900416642,0.994
191,0.0588148689867952,0.958
192,0.0174906415528177,0.997
193,0.0196688835839555,0.994
194,0.0334223675320329,0.953
195,0.0213883287868972,0.999
196,0.0338399875882941,0.973
197,0.0150752645042554,0.999
198,0.0165902854453435,1
199,0.0187950065504257,0.999
200,0.0315378213619811,0.995
201,0.0176133516265071,0.999
202,0.0195634723617019,0.998
203,0.00836346355478846,1
204,0.0133360668379922,1
205,0.00875037773454678,1
206,0.011991737235623,1
207,0.0097050962959942,1
208,0.00703603129399112,1
209,0.0122018474287182,1
210,0.00611829969187443,1
211,0.0386900938224418,0.981
212,0.0201445914734206,0.978
213,0.0403551904876013,0.951
214,0.0136691976682955,1
215,0.0843563815674957,0.851
216,0.0159433524132341,0.997
217,0.0208493432981071,0.989
218,0.0246489115406523,0.989
219,0.0276027463693481,0.993
220,0.0861062420980316,0.804
221,0.0130257947853998,1
222,0.0280325395458466,1
223,0.0149467719423119,1
224,0.00623507189517924,1
225,0.00318918269082877,1
226,0.165106429114576,0.563
227,0.0127345371271975,1
228,0.00792851786068465,1
229,0.0443291387721784,0.977
230,0.052759825736407,0.949
231,0.00822789921836016,1
232,0.00873731807551845,1
233,0.0159998749890062,0.999
234,0.00755949580104605,1
235,0.012349759137266,0.998
236,0.0554881214063554,0.989
237,0.00340191450766262,1
238,0.0085487995205094,1
239,0.0249439359090171,0.999
240,0.015235488422702,1
241,0.0388680553559696,0.986
242,0.0300024820195227,0.981
243,0.0244999716894885,0.976
244,0.0145780423987578,0.996
245,0.00988424342498267,1
246,0.076281703433825,0.938
247,0.0200093146604753,0.997
248,0.0240841690759774,0.981
249,0.0111890517581243,0.998
250,0.00559410030189025,1
251,0.0115597994937027,1
252,0.0148533665769013,0.996
253,0.00679409291781077,1
254,0.00851193994606796,1
255,0.0383097497237667,0.947
256,0.0105165885512396,1
257,0.00663750471376108,1
258,0.0288197222448862,0.998
259,0.00999264580153459,1
260,0.00893452848446021,1
261,0.0173867797550107,1
262,0.0116602790585636,1
263,0.00381683449185181,1
264,0.0264934476482113,0.994
265,0.012481433455457,1
266,0.0129390639597999,1
267,0.0210826447832255,0.995
268,0.0321962807966861,0.978
269,0.00552792062465811,1
270,0.0173343258920793,0.997
271,0.0144264552478667,0.999
272,0.0144367281596703,1
273,0.0228356447507351,0.995
274,0.0108190867511387,1
275,0.0132661644982286,1
276,0.00890842809816243,1
277,0.0224752815980893,0.99
278,0.0203439290020756,0.999
279,0.00673335382214855,1
280,0.0251025372117016,0.991
281,0.0106454967952115,1
282,0.00647242273974149,1
283,0.0285248565226311,0.992
284,0.0292135177508956,0.99
285,0.0048419075902381,1
286,0.00640853254651569,1
287,0.0238069432877226,0.995
288,0.0113500781726879,1
289,0.00896251644191565,1
290,0.0226633092871574,0.995
291,0.0194626844528825,0.991
292,0.0278952146553514,0.987
293,0.0275702719101833,0.991
294,0.0164553154846542,1
295,0.0350297382289712,0.994
296,0.00943027831125398,1
297,0.0208163810406051,0.996
298,0.00818477159664184,0.999
299,0.0172996232999197,1
300,0.0148108225949073,1
301,0.00797781883003365,1
302,0.00841848612793856,1
303,0.0287737733754792,0.993
304,0.0145830443239386,0.999
305,0.0153380116792581,1
306,0.021919442480665,0.99
307,0.00641380818833389,1
308,0.0038208190481285,1
309,0.0122274191602428,0.999
310,0.00817578375560653,1
311,0.00742353926585258,1
312,0.0179401089403504,0.992
313,0.023784937118502,0.998
314,0.0431340540548431,0.991
315,0.0500393736432701,0.949
316,0.0321439600209278,0.993
317,0.012120939127579,1
318,0.0328770842009085,0.976
319,0.00833964833266907,1
320,0.00684664062677229,1
321,0.00996694127207356,1
322,0.00614262890665221,1
323,0.0223201420334556,0.997
324,0.00586360286122849,1
325,0.0125656088241114,1
326,0.0247375538823771,0.971
327,0.00866123753329116,1
328,0.00444229164074187,1
329,0.028209406707231,0.977
330,0.0133515339328329,1
331,0.0216081828762535,0.999
332,0.0190443079765611,0.997
333,0.0185207914710125,0.998
334,0.00899236397332459,1
335,0.00842042758363964,1
336,0.0189727427185124,0.998
337,0.0586570253305379,0.922
338,0.0193986303169268,0.996
339,0.0381450077393689,0.992
340,0.0149011504603284,1
341,0.0367523928112328,0.991
342,0.0118282850818891,0.999
343,0.00876081059341861,1
344,0.0109800585694947,1
345,0.0149410646206667,1
346,0.00810627314304096,1
347,0.00751766016159756,1
348,0.016473182468144,0.998
349,0.00890098997237286,1
350,0.0035958409803516,1
351,0.0256778839006469,0.977
352,0.0168718934464277,0.995
353,0.00567509197956415,1
354,0.0239685351694696,0.994
355,0.0212942437164217,0.996
356,0.0243393632844841,0.986
357,0.0116139159465237,1
358,0.0147760876761099,1
359,0.0106222797008167,1
360,0.0127191854381094,0.999
361,0.0134460187300589,1
362,0.0194720510563401,0.999
363,0.0139888508102821,0.996
364,0.0243682875990111,0.99
365,0.00853622945758998,1
366,0.00589572981840353,1
367,0.0233331361685297,0.992
368,0.0165523047199958,0.998
369,0.0158344591648217,0.999
370,0.00674371051761623,1
371,0.0547481504058102,0.96
372,0.0220504536903836,0.994
373,0.0198024660356444,0.998
374,0.0531030278392198,0.974
375,0.0250849018797046,1
376,0.00593715570999907,1
377,0.00454963261617015,1
378,0.0183001879924404,0.993
379,0.0134095016506808,1
380,0.00683362168147126,1
381,0.0122629368037835,0.999
382,0.00864857121571274,1
383,0.00723769501279893,1
384,0.0272766680039263,0.999
385,0.0137279847745382,0.999
386,0.0202042309474333,0.988
387,0.0132719487373599,0.997
388,0.0118862844745634,0.999
389,0.0540361194494088,0.973
390,0.0161959744511325,0.997
391,0.00715621603860266,1
392,0.0131876783061825,1
393,0.0137620835967142,1
394,0.00658377497858491,1
395,0.00694943142881836,1
396,0.0288264672214587,0.982
397,0.0073699209846071,1
398,0.00544518175857264,1
399,0.00565042752585976,1
400,0.0194741847248948,0.998
401,0.0353062344906877,0.961
402,0.0150408485386366,1
403,0.0109308761823338,0.999
404,0.0331830492944607,0.998
405,0.0576144634152112,0.869
406,0.0131280265908324,1
407,0.0474310895100764,0.963
408,0.0487322760806824,0.969
409,0.00904757361363561,1
410,0.0106033219930599,1
411,0.039159071397215,0.965
412,0.0189195213656503,0.994
413,0.018211145257602,0.99
414,0.038793860438601,0.968
415,0.0622841109155275,0.93
416,0.0403198176656537,0.954
417,0.0107336736816902,0.998
418,0.0124579903849383,0.998
419,0.00564474087757516,1
420,0.0243283877603681,0.994
421,0.0173926089485134,0.999
422,0.0238235416354959,0.998
423,0.0153161754333184,1
424,0.0145924835772807,1
425,0.0232474270986672,0.996
426,0.042396767655874,0.975
427,0.0118372645559181,1
428,0.0209046488940017,0.98
429,0.0214004245511056,0.998
430,0.0108605384921312,0.999
431,0.0127805919933009,1
432,0.0155761075503218,1
433,0.0139539823970615,0.999
434,0.0153156158239569,1
435,0.00413199037100693,1
436,0.0527104113367312,0.951
437,0.0104929515278467,1
438,0.0223035250830222,0.99
439,0.0155506065844419,0.999
440,0.0269677306617506,0.975
441,0.0260890008422875,0.981
442,0.0183786322054654,0.987
443,0.00856505350457182,1
444,0.0164081184140894,0.996
445,0.0146122225458389,0.999
446,0.0326702083465246,0.973
447,0.022705918008882,0.994
448,0.00987407013674403,1
449,0.0117552870831979,0.998
450,0.0178872801528987,0.996
451,0.00704743695990029,1
452,0.0198559109114939,0.989
453,0.0150261299655876,0.993
454,0.0190929265032111,0.995
455,0.00913353855974937,1
456,0.00918737745346522,1
457,0.00951989481064707,1
458,0.00942488845417615,1
459,0.0109086453532284,0.998
460,0.00858190313858341,1
461,0.00465081536397175,1
462,0.0164591645105144,1
463,0.00707891705406055,1
464,0.0233004737793787,0.997
465,0.0161196893400247,0.997
466,0.00893379021514936,1
467,0.0167668492335028,0.988
468,0.0731453676525653,0.905
469,0.00721489248114404,1
470,0.00602250116992154,1
471,0.00781649502436789,1
472,0.0311972260597742,0.998
473,0.0231558872374778,0.99
474,0.0121814957527525,0.997
475,0.0199974617661957,0.998
476,0.0143480020081343,0.999
477,0.00891609872997451,1
478,0.0159649012169397,1
479,0.0221139055726993,1
480,0.0080709812938237,1
481,0.0250832168401829,0.974
482,0.0484068969060739,0.963
483,0.0166405892551442,0.999
484,0.0206958330361361,0.995
485,0.0199912032481723,0.997
486,0.053226200734158,0.918
487,0.0114938143108478,1
488,0.0183732206120444,0.983
489,0.0104031077090986,0.996
490,0.00557642876337371,1
491,0.0329911898477437,0.999
492,0.0190756366015478,0.995
493,0.0133457817974,1
494,0.0740834027713303,0.891
495,0.00662932026787917,1
496,0.0189794508066761,0.993
497,0.0280837189653769,0.994
498,0.0148398806359153,0.999
499,0.0168075262889916,0.999
500,0.00953815279496031,1
