"recency","history","mens","womens","zip_code_enc","newbie","channel_enc","W","Y","tau_hat","tau_lower","tau_upper"
3,29.99,0,1,3,0,2,1,0,-0.000240456848814625,-0.00168428618777409,0.00120337249014484
9,46.09,1,0,3,1,2,0,0,0.00425559847014991,-0.0155583678921826,0.0240695648324824
8,178,0,1,3,1,2,0,0,-0.0188157810199942,-0.106374404222634,0.0687428421826455
6,78.76,0,1,1,1,1,0,0,0.00309596988396785,-0.0093482145111354,0.0155401542790711
6,788.76,1,0,3,1,3,1,0,0.0329723962841797,-0.00406337091920376,0.0700081634875633
6,288.62,0,1,3,0,3,1,1,0.00506106105751061,-0.00512831628566099,0.0152504384006822
9,29.99,1,0,3,0,1,0,0,0.00112456726939522,-0.00174261936651678,0.00399175390530722
1,29.99,1,0,1,1,1,0,0,0.081254075999398,-0.067969654196705,0.230477806195501
1,96.4,1,0,1,1,1,1,0,0.0197641035410475,-0.0183063570361349,0.0578345641182298
9,370.94,1,1,3,0,3,1,0,0.0121120270072732,-0.0198400961427331,0.0440641501572794
6,258.59,1,1,3,1,3,0,0,0.0115336678164887,-0.0101436935094567,0.0332110291424341
2,572.19,0,1,3,1,3,1,0,-0.00219889294871312,-0.0173350505440867,0.0129372646466605
6,29.99,1,0,3,1,1,0,0,0.00299946051655062,-0.00210552391610105,0.00810444494920229
11,95.75,0,1,3,0,1,0,0,0.00520318212417795,-0.0218490441193617,0.0322554083677177
8,176.46,1,0,3,0,1,0,0,0.00198361473861438,-0.0277379437429969,0.0317051732202256
11,318.61,1,0,1,0,2,0,0,0.00274190931482137,-0.0147285744971279,0.0202123931267706
2,615.01,0,1,3,1,1,0,0,-0.00165107221412091,-0.042785203688319,0.0394830592600772
12,87,1,0,1,0,1,0,0,-0.0292742398332545,-0.109087308576758,0.0505388289102485
10,106.16,1,0,3,1,1,0,0,0.000682386895604378,-0.00356362870960744,0.0049284025008162
11,45.6,1,0,1,1,2,0,0,0.0436871644414042,-0.00736050370252973,0.0947348325853381
9,48.98,0,1,3,1,1,1,0,0.00235717968992718,-0.00886509754917427,0.0135794569290286
9,123.54,0,1,3,1,1,0,0,0.000176461595353633,-0.000244422565116674,0.00059734575582394
3,623.89,1,1,3,1,2,0,0,-0.00929703972362058,-0.0417420641075985,0.0231479846603573
12,339.48,1,0,3,1,1,1,0,0.00823252690355172,-0.0229944981177487,0.0394595519248521
1,150.18,0,1,1,0,2,1,0,-0.00512399379941747,-0.0256785818141171,0.0154305942152822
3,32.45,1,0,3,0,2,0,0,0.034675337298442,-0.0117277984123419,0.0810784730092259
12,215.64,0,1,3,0,3,1,0,0.017564658327738,-0.0420440894609661,0.0771734061164422
2,76.6,0,1,3,0,1,0,0,0.00870101245026854,-0.0204626492490215,0.0378646741495586
10,277.36,1,1,3,0,1,0,0,0.0369813577858344,-0.0116392415281741,0.0856019570998428
9,705.42,0,1,3,1,1,1,0,0.0474697792413853,0.00178667520877278,0.0931528832739978
6,339.98,1,1,1,1,1,0,0,-0.00583867364962218,-0.0327254004211093,0.0210480531218649
1,417.98,0,1,3,0,3,0,0,-0.00583168525961677,-0.0360280221873276,0.0243646516680941
11,235.63,1,0,1,0,1,1,0,0.0202135963386094,-0.0296212397180614,0.0700484323952803
8,236.28,1,1,3,1,3,1,0,0.01688247603457,-0.0597217460394096,0.0934866981085496
2,377.69,0,1,1,0,1,0,0,0.0645271512239622,-0.065037482898231,0.194091785346155
5,992.46,1,0,3,1,3,0,0,0.018953932887907,-0.069532414723439,0.107440280499253
5,49.36,1,0,3,0,2,1,0,0.00736222730643525,-0.0197859487519966,0.0345104033648671
10,67.82,1,0,3,0,2,0,0,-0.00935010415317108,-0.0263942397418009,0.00769403143545876
10,184.31,0,1,3,0,1,1,0,0.00323010292209668,-0.00534167635337139,0.0118018821975647
2,173.87,1,0,3,1,1,1,0,0.00147210081034136,-0.00934477242188205,0.0122889740425648
10,91.18,0,1,3,1,2,1,0,0.00155781381110085,-0.00970726425352689,0.0128228918757286
7,620.33,1,0,3,1,2,0,0,0.00190085208134878,-0.022585804785088,0.0263875089477856
1,152.01,0,1,3,0,2,1,0,0.00491177294536157,-0.0275551280034122,0.0373786738941354
6,323.18,1,0,3,1,2,1,0,0.0280261713232827,-0.00823695782403233,0.0642893004705978
2,1153.16,0,1,3,1,3,1,0,0.0205037456513265,-0.00496268283009988,0.0459701741327528
3,252.92,0,1,3,0,1,1,0,-0.0502653996689508,-0.160342668391994,0.0598118690540924
10,56.35,0,1,3,0,1,1,0,0.000559764726890968,-0.00652288633779676,0.0076424157915787
5,115.7,1,0,1,0,1,0,0,-0.0186831116588282,-0.0827438643977476,0.0453776410800912
2,114.35,1,0,3,0,2,0,0,-0.0136604980431401,-0.0478510415957278,0.0205300455094477
6,132.49,0,1,1,1,2,0,0,-0.000168122598383405,-0.00480987079371052,0.00447362559694371
6,49.09,0,1,1,1,2,1,0,0.00648527452794836,-0.017115005058154,0.0300855541140507
2,62.34,0,1,3,1,1,0,0,-0.0114368513648793,-0.0385544078479279,0.0156807051181693
5,119.83,0,1,1,0,1,0,0,0.00148906043016882,-0.0297713803568921,0.0327495012172298
10,223.81,1,1,3,0,2,0,0,0.0212642148598869,-0.020864104120357,0.0633925338401308
10,208.21,0,1,1,0,1,1,0,-0.0033772692725483,-0.036907367032231,0.0301528284871344
10,76.9,1,0,3,1,1,0,0,0.00125066093896167,-0.00393843636498021,0.00643975824290354
8,29.99,0,1,3,1,1,1,0,0.00424362602610038,-0.0062192090755754,0.0147064611277762
8,632.58,1,1,3,1,3,0,0,-0.00266848956820981,-0.0244897951270523,0.0191528159906326
5,38.14,0,1,3,0,2,1,0,0.00580383168343797,-0.00619700705068423,0.0178046704175602
9,29.99,1,0,3,1,2,0,0,0.00307390927158117,-0.00297285233847558,0.00912067088163793
5,172.67,0,1,3,1,1,1,0,0.0125453366487073,-0.0213413382686277,0.0464320115660424
6,224.79,0,1,3,1,1,0,0,0.0175925169296527,-0.0678972806900019,0.103082314549307
12,46.39,1,0,3,1,1,0,0,0.000592927874251402,-0.00243005283083309,0.00361590857933589
6,120.38,0,1,3,0,2,1,0,-0.00210957152937286,-0.0111150783943672,0.00689593533562148
12,143.94,0,1,3,0,2,0,0,-0.000789087029967191,-0.0108565224907745,0.0092783484308401
9,65.3,0,1,1,1,2,0,0,0.00512824056465691,-0.00869497932967465,0.0189514604589885
6,62.85,1,0,3,1,2,1,0,0.0116198775030571,-0.0185451609332381,0.0417849159393524
9,234.2,1,0,3,1,2,1,0,0.0151539398983888,-0.0117531654086934,0.0420610452054711
10,60.87,1,0,3,0,2,1,0,0.000265743541640032,-0.00678858899391305,0.00732007607719311
10,29.99,0,1,1,1,1,1,0,0.0109122618648749,-0.0091725122451241,0.030997035974874
1,221.71,0,1,1,0,3,0,0,-0.0188922086826326,-0.138930437968876,0.101146020603611
10,419.15,0,1,3,0,3,1,0,0.00159892963071892,-0.00486854157816902,0.00806640083960686
6,142.99,1,0,3,1,2,1,0,0.00224346761223819,-0.00493038537830288,0.00941732060277927
3,290.5,0,1,1,0,2,0,0,-0.0024798637479101,-0.0222306636377082,0.017270936141888
8,30.19,0,1,3,0,1,0,0,-0.00307210919169824,-0.00888135717644373,0.00273713879304724
5,492.76,0,1,1,0,1,1,0,0.0211381094770097,-0.014439792277821,0.0567160112318404
10,44.27,0,1,3,0,1,1,0,0.00177773504581045,-0.00687930831985508,0.010434778411476
4,98.5,0,1,3,0,1,0,0,0.0257648747549393,-0.0862297196509843,0.137759469160863
4,498.38,1,0,1,0,2,1,0,-0.00367453421148017,-0.0437315474762896,0.0363824790533293
1,109.11,1,0,3,0,1,1,0,-0.00775098210358841,-0.0231357118710763,0.00763374766389948
2,437.16,0,1,1,0,2,1,0,0.061234101249202,-0.0685165032044925,0.190984705702897
2,111.47,0,1,3,0,1,0,0,0.00115650889115667,-0.0354758362493552,0.0377888540316685
6,83.62,1,0,3,0,1,1,0,-0.000740864808034788,-0.0495657513901101,0.0480840217740406
2,29.99,0,1,1,0,1,1,0,-0.00335436784615584,-0.0137754555215021,0.00706671982919041
2,176.99,1,0,1,1,1,1,0,0.00353149913457823,-0.0119129924464563,0.0189759907156128
4,679.93,0,1,3,1,1,1,0,0.00380378042147291,-0.0290033401195848,0.0366109009625307
11,208.17,0,1,3,1,1,0,0,0.000128886010807289,-0.00156373295543731,0.00182150497705189
7,45.97,0,1,3,1,1,0,0,6.88489403839623e-06,-0.00126942689656804,0.00128319668464483
1,814.98,1,1,3,1,1,0,0,0.0320288717519261,-0.0651567529392043,0.129214496443056
10,140.18,0,1,1,0,2,1,0,-0.000203515981113437,-0.00353049334454066,0.00312346138231379
7,499.66,0,1,3,0,2,0,0,0.0087569209196634,-0.0385169402308517,0.0560307820701784
9,137.38,1,0,1,0,2,0,0,-0.0012253809422101,-0.00606105554446659,0.00361029366004639
1,667.1,0,1,1,1,2,0,0,0.000916300612252938,-0.00775974481563564,0.00959234604014151
11,101.13,0,1,1,1,1,0,0,0.00171192890006982,-0.00439470487911606,0.0078185626792557
2,195.18,0,1,3,0,2,1,0,-0.00976338627429983,-0.0479037710935303,0.0283769985449306
7,30.76,1,0,3,0,2,0,0,0.0046185946806958,-0.0102149357399963,0.0194521251013879
2,735.3,1,1,3,1,1,0,0,0.0580373460122416,-0.0202883294811296,0.136363021505613
11,35.06,1,0,3,0,2,1,0,1.50721934749906e-05,-0.0375280450028939,0.0375581893898439
2,195.6,1,0,3,0,2,1,0,-0.0009092432840986,-0.0178540544628844,0.0160355678946872
10,185.15,1,0,3,1,2,0,0,0.00065015594346058,-0.00919757591548277,0.0104978878024039
2,103.57,1,0,3,0,1,1,0,0.000970630033173087,-0.00571849860604115,0.00765975867238732
12,251.31,1,0,3,0,1,1,0,0.0105292029707324,-0.0217919073264993,0.0428503132679641
7,53.97,1,0,1,1,1,1,0,0.00855190812060918,-0.0171220173772467,0.0342258336184651
3,458.76,1,0,1,0,3,1,0,0.000957266766349629,-0.0112092504847393,0.0131237840174386
9,260.63,1,1,3,0,2,1,0,0.013578431996424,-0.0162030381257231,0.0433599021185711
9,39.41,0,1,3,0,1,1,0,0.000797607072746581,-0.00533172625001778,0.00692694039551094
7,36.5,1,0,3,0,1,1,0,0.0053595269843234,-0.00944654165098283,0.0201655956196296
10,29.99,1,0,3,1,1,1,0,0.0500098764411529,-0.0350800760686708,0.135099828950977
4,245.79,0,1,3,0,2,1,0,0.0361974415605813,-0.030904406745254,0.103299289866417
1,405.1,1,0,3,0,1,1,0,0.00364320393316177,-0.0487985193389272,0.0560849272052508
9,108.15,0,1,1,0,1,0,0,0.0136542361027424,-0.0289635193764371,0.0562719915819218
7,315.13,1,1,1,0,2,1,0,0.00235607859683164,-0.0189859981399021,0.0236981553335654
3,173.87,0,1,3,1,2,0,0,-0.00312147329866779,-0.0589812541258289,0.0527383075284933
2,260.96,0,1,3,1,1,0,0,-0.016152884613242,-0.0524280606319849,0.0201222914055009
3,95.16,1,0,3,0,1,0,0,0.0109549381410658,-0.0106448413548609,0.0325547176369925
9,256.59,1,1,3,1,2,1,0,0.0199324974889209,-0.0212733345403803,0.0611383295182221
5,77.3,1,0,3,1,2,1,0,0.00580159384191049,-0.0216986464871456,0.0333018341709666
2,333.47,1,1,3,1,2,1,0,0.0159263550329049,-0.0336784338989914,0.0655311439648013
4,230.37,0,1,3,0,2,1,0,0.0122970425200319,-0.0190592246955268,0.0436533097355905
1,611.91,1,1,1,1,1,1,1,0.00394762701272397,-0.0142819568648866,0.0221772108903345
1,180.41,1,0,3,1,2,1,0,-0.00229820930887317,-0.0406951032306051,0.0360986846128588
9,60.35,1,0,3,1,1,1,0,0.00546831100923955,-0.0184031528100364,0.0293397748285155
10,29.99,0,1,1,0,2,1,0,-0.00186240035475398,-0.0058003518473212,0.00207555113781324
10,104.4,1,0,1,0,2,0,0,0.000691979293050136,-0.00947776569091276,0.010861724277013
11,86.15,1,0,3,0,1,0,0,-0.0218498387195548,-0.0681703958251324,0.0244707183860228
10,244.92,0,1,3,0,3,0,0,0.0109253971055144,-0.00886026878910605,0.0307110630001349
3,241.8,0,1,3,1,2,0,0,0.00992459430398113,-0.0250685346854983,0.0449177232934606
1,324.47,1,0,1,1,2,1,0,-0.0231300721859828,-0.0867477587819212,0.0404876144099556
1,140.43,0,1,3,1,1,1,0,0.00199869912902459,-0.0282968543913531,0.0322942526494023
12,287.91,0,1,1,1,2,0,0,0.00755737976825411,-0.0130155492121837,0.0281303087486919
5,1526.68,1,1,3,1,1,1,0,-0.00642282598399552,-0.03588479684453,0.0230391448765389
1,1138.61,1,1,3,1,3,0,0,0.0104697310591436,-0.00551807961706138,0.0264575417353485
4,353.49,0,1,3,0,3,0,0,0.00682808374084914,-0.0287675961723435,0.0424237636540418
12,475,0,1,3,0,1,1,0,-3.09306414544478e-05,-0.0387843241182958,0.0387224628353869
11,355.57,0,1,3,0,2,1,0,0.000138704981401333,-0.0185283418934615,0.0188057518562641
11,77.67,0,1,3,0,1,0,0,-0.00557812465393734,-0.0223217151242866,0.0111654658164119
6,29.99,1,0,1,0,1,0,0,-0.00145849494952655,-0.00805236031575496,0.00513537041670185
9,341.8,1,1,1,1,3,1,0,0.0179260096278893,-0.0489756538008485,0.0848276730566272
4,189.99,1,0,1,0,2,0,0,0.00471180608828831,-0.0115112730377566,0.0209348852143332
7,29.99,0,1,1,0,2,0,0,-0.000875877894152658,-0.00444960155660065,0.00269784576829533
5,146.41,1,0,3,1,1,0,0,0.00535931102144625,-0.0126966535217599,0.0234152755646524
10,76.7,1,0,3,1,2,1,0,0.000891457267694107,-0.00233820339964042,0.00412111793502864
1,679.53,1,0,3,1,3,0,0,0.0178712395813859,-0.0445380795467793,0.0802805587095511
5,29.99,1,0,3,0,1,0,0,-0.000123691179982449,-0.00365125680295426,0.00340387444298936
3,977.51,1,1,3,1,2,0,0,0.100545478912061,-0.106933025638661,0.308023983462784
1,601.44,1,1,3,1,2,1,0,0.00370367154593489,-0.00939389065577805,0.0168012337476478
10,29.99,0,1,3,0,2,1,0,-0.0383315197695554,-0.112359599979015,0.0356965604399042
10,257.37,0,1,3,0,2,0,0,0.0682868846609852,-0.0518510220847858,0.188424791406756
7,108.31,0,1,3,0,1,1,0,0.005369889721415,-0.0151709621953361,0.0259107416381661
1,400.33,1,0,3,0,3,0,0,0.007099978056496,-0.0303323901488279,0.0445323462618199
4,566.58,1,0,3,1,1,1,0,0.000464055788369702,-0.00281015742568135,0.00373826900242075
8,475.99,1,0,1,1,2,1,0,-0.00231973288205216,-0.0389954156641606,0.0343559499000563
2,199.95,1,0,3,0,2,0,0,0.00414888497582012,-0.00853704435821087,0.0168348143098511
4,231.09,1,0,3,1,2,0,0,0.0216150934563986,-0.0311730991523861,0.0744032860651833
12,32.21,1,0,3,0,2,1,0,0.0205090735171978,-0.0878150598419459,0.128833206876341
5,29.99,1,0,3,1,2,1,0,0.000493554706398154,-0.000666068440405872,0.00165317785320218
1,1667.28,1,0,3,1,1,1,0,0.00745458400149207,-0.0427065968791087,0.0576157648820928
1,218.36,0,1,3,0,1,1,0,-0.00609502706943189,-0.0488504873997486,0.0366604332608848
1,99.45,0,1,1,0,1,1,0,0.0117308205441042,-0.0350160403167226,0.058477681404931
4,588.45,0,1,1,1,2,1,0,0.0101785581687371,-0.0193395054569682,0.0396966217944424
9,366.81,0,1,3,1,1,0,0,-0.00534039526036018,-0.0354465265572571,0.0247657360365368
1,300.49,1,0,3,0,1,0,0,0.0229435954378094,-0.0307012639585427,0.0765884548341615
5,451.42,1,1,3,0,1,0,0,0.0120338890862828,-0.0274582651076629,0.0515260432802285
6,169.3,0,1,1,1,1,1,0,-0.00195225320325568,-0.0161261942770357,0.0122216878705244
8,540.57,1,1,3,1,2,0,0,-0.0209496620838366,-0.0594693660090723,0.0175700418413991
11,162.07,0,1,1,0,2,1,0,-0.000402696827710913,-0.00556719001836342,0.00476179636294159
2,229.85,1,1,3,1,2,0,0,0.00954496928697945,-0.017167343315341,0.0362572818892999
11,474.22,0,1,3,1,1,0,0,0.00441287765137974,-0.0294046917758736,0.0382304470786331
6,441.59,1,0,1,0,3,1,0,0.0100146975730736,-0.011972688914817,0.0320020840609642
3,29.99,0,1,3,1,1,1,0,-0.00168447387431184,-0.00856262428693769,0.00519367653831401
2,48.43,1,0,1,0,2,1,0,0.0241535046179002,-0.0214910917011455,0.0697981009369458
5,128.12,1,0,3,0,1,0,0,-0.00305847062161405,-0.016946365494107,0.0108294242508789
10,29.99,1,0,3,1,2,1,0,0.0104082824664389,-0.00628216337005154,0.0270987283029294
9,128.77,1,0,3,0,2,1,0,0.000869038991071775,-0.00129480588816947,0.00303288387031302
2,549.1,0,1,3,1,1,1,0,0.00422675201702159,-0.013183742317169,0.0216372463512122
7,32.85,1,0,3,1,1,1,0,0.00506846557824962,-0.0353762570085193,0.0455131881650186
4,1096.45,0,1,3,1,2,1,0,0.0128515778799573,-0.0416966491587445,0.0673998049186592
7,214.39,0,1,3,0,1,0,0,-0.014989088858291,-0.0716700692038589,0.0416918914872769
4,152.88,1,0,3,1,1,1,0,0.00181451662190189,-0.00547698451717437,0.00910601776097816
2,1328.26,1,1,1,1,1,0,0,0.00178022328562751,-0.124899571287244,0.128460017858499
8,111.06,0,1,3,1,2,0,0,-0.000379074662721062,-0.0030843482088235,0.00232619888338138
7,347.59,1,0,3,1,2,0,0,0.040422075104402,-0.0341431788750008,0.114987329083805
4,619.38,0,1,3,1,3,0,0,-0.0144024494457401,-0.0372793854630384,0.00847448657155822
5,746.41,0,1,1,1,1,0,0,-0.0187909716324274,-0.160755390977151,0.123173447712296
9,29.99,1,0,1,0,2,0,0,-0.00527894113907063,-0.0299325768382626,0.0193746945601213
2,368.19,0,1,3,0,3,1,0,0.045599584979259,-0.0658653974624944,0.157064567421012
11,69.21,1,0,3,0,1,1,0,-0.0992916026700193,-0.227096650622713,0.0285134452826742
