"recency","history","mens","womens","zip_code_enc","newbie","channel_enc","W","Y","tau_hat","tau_lower","tau_upper"
7,233.4,1,1,3,0,3,0,0,0.0199475345698463,-0.0246993115849713,0.0645943807246638
8,60.69,1,0,3,1,1,1,0,0.913142098252904,-3.20883163273834,5.03511582924415
9,157.76,1,0,3,0,1,1,0,0.0280639878878096,-0.269751526706726,0.325879502482345
4,553.42,1,0,1,1,2,1,0,0.609023291570246,-3.39242856652577,4.61047514966626
7,770.87,1,1,3,1,1,1,0,-3.25315717349777,-10.7312970258401,4.22498267884455
10,149.31,0,1,1,1,1,1,0,0.929207479103403,-0.919155342229493,2.7775703004363
2,542.34,0,1,3,1,1,0,0,0.647461190479546,-0.624770243688781,1.91969262464787
1,1873.15,0,1,3,1,1,1,0,3.0076423813142,-2.26385810169777,8.27914286432617
1,290.03,1,1,3,0,2,0,0,0.358451539043456,-1.67117517854916,2.38807825663607
10,29.99,0,1,3,0,2,1,0,-11.2026604212904,-32.0487014818653,9.64338063928443
6,64.33,1,0,1,0,2,0,0,0.768689191270002,-1.96426314511944,3.50164152765945
9,33.63,0,1,1,0,1,0,0,0.0247807403952472,-0.186419338436233,0.235980819226727
6,528.03,1,1,3,1,3,1,0,-2.15441028226375,-8.65612303591221,4.34730247138471
10,29.99,1,0,3,0,2,1,0,-3.39087128017216,-14.2977766404501,7.5160340801058
9,404.03,1,1,3,0,3,0,0,0.0149053117247583,-0.204909309309584,0.234719932759101
1,155.65,1,0,3,0,2,0,0,-0.0288450622226483,-0.303777963071402,0.246087838626105
1,234.17,1,0,1,1,1,0,0,-0.570202803893555,-2.36349349981387,1.22308789202676
11,112.61,0,1,3,0,2,0,0,0.165469067239734,-0.157281812586758,0.488219947066226
8,29.99,1,0,3,1,2,0,0,0.593627339229215,-1.2990588423565,2.48631352081493
6,447.01,0,1,3,1,2,1,0,0.183678049971591,-0.680937140093469,1.04829324003665
7,489.49,1,0,1,1,2,0,0,1.7063509030319,-4.30845276750122,7.72115457356503
1,352.99,1,0,3,0,2,1,0,-0.442691411997631,-1.76421166036847,0.878828836373204
1,331.21,1,0,1,1,1,0,0,-0.483576108078495,-6.2818311594555,5.31467894329851
9,29.99,0,1,3,1,2,0,0,0.113339878020502,-0.523649253936417,0.750329009977422
8,212.27,0,1,3,1,3,1,0,0.331548429184203,-0.884650331675971,1.54774719004438
4,186.97,1,0,3,1,2,0,0,-2.31956268905497,-13.9039022714314,9.26477689332144
6,29.99,0,1,3,1,1,1,0,0.473127089631991,-0.280427637292591,1.22668181655657
4,78.96,0,1,3,1,1,0,0,0.201253391827913,-1.62214472094227,2.02465150459809
3,314.67,1,0,1,1,2,0,0,-0.286028280803518,-8.4362121769852,7.86415561537816
4,72.38,1,0,1,1,2,1,0,1.27389825420242,-6.36149766031792,8.90929416872276
8,59.95,1,0,3,0,1,0,0,-0.0820271025158267,-1.48410697966817,1.32005277463652
9,257.6,1,1,3,1,1,0,0,3.80602831356842,-4.79697901282113,12.409035639958
9,174.64,0,1,3,1,2,0,0,1.35799714006123,-4.31011234032404,7.02610662044649
1,817.36,1,1,3,1,1,1,0,-0.378904882306497,-2.99244624122344,2.23463647661045
10,85.31,1,0,3,0,2,0,0,-0.520200876817546,-2.28044272914035,1.24004097550526
8,56.17,1,0,3,0,1,0,0,-2.37371822269229,-10.4522075940498,5.70477114866524
12,618.13,1,1,3,1,1,0,0,-0.127301855497853,-0.999412187658499,0.744808476662793
6,29.99,0,1,1,1,1,0,0,1.74069924015498,-1.32313291613444,4.8045313964444
5,153.22,0,1,3,0,1,0,0,0.181696518102536,-0.381889119313231,0.745282155518302
3,187.74,0,1,3,0,1,0,0,-0.613379946248701,-2.70658857589421,1.47982868339681
3,105.08,1,0,1,0,1,0,0,-0.0773274323073838,-1.40127634532199,1.24662148070722
2,61.34,1,0,1,1,2,0,0,0.252355949904345,-1.77757437072595,2.28228627053464
10,363.14,0,1,1,0,2,1,0,3.05194941024434,-3.18688036663378,9.29077918712245
12,640.99,1,1,3,1,2,1,0,-0.111974240093852,-1.43387309867734,1.20992461848964
2,675.96,0,1,3,1,1,0,0,0.87924691717188,-3.13873493476909,4.89722876911286
11,29.99,1,0,3,1,1,1,0,0.0114690735508248,-0.123152939719288,0.146091086820938
2,103.33,1,0,1,1,1,0,0,0.501501143066582,-1.1957346510729,2.19873693720607
2,185.06,0,1,1,0,2,0,0,2.69296465499271,-5.82801496124605,11.2139442712315
2,102.13,0,1,3,0,2,0,0,-2.78043518373275,-9.13577528362194,3.57490491615643
10,399.28,1,0,3,0,2,0,0,-0.172831567147177,-1.84084999190415,1.49518685760979
8,29.99,1,0,1,1,1,0,0,0.28637298057198,-0.631216380256856,1.20396234140082
9,61.56,1,0,3,0,1,1,0,0.531109545907061,-0.385721140182543,1.44794023199667
1,399.54,1,0,3,0,1,1,0,-0.484856488398501,-2.78622693439712,1.81651395760011
2,384.1,0,1,3,0,2,0,0,0.286059777531348,-1.58967222143051,2.1617917764932
12,800.37,0,1,3,1,3,1,0,0.0249089697937952,-0.208859370584374,0.258677310171964
9,63.35,0,1,3,1,2,0,0,0.128614646632264,-0.510556393174416,0.767785686438945
9,29.99,1,0,3,1,1,0,0,0.189016090012693,-0.247011315878663,0.625043495904048
9,89.72,0,1,3,1,2,0,0,5.71746802452162,-0.371504169011063,11.8064402180543
3,431.62,0,1,3,0,3,0,0,3.40320771894811,-0.408616099292809,7.21503153718902
6,218.62,1,0,3,0,2,0,0,0.228070601160951,-0.745821564609889,1.20196276693179
2,126.49,0,1,3,0,2,0,0,-3.17036754602116,-13.5585252409481,7.21779014890576
10,101.85,0,1,3,0,2,1,0,0.422495986434454,-0.325010070868819,1.17000204373773
5,60.68,0,1,3,1,1,1,0,-0.137687493200828,-0.620021827367938,0.344646840966282
1,828.72,1,0,3,1,2,1,0,3.72894176295546,-2.90788098494235,10.3657645108533
5,29.99,0,1,1,1,2,1,0,0.159392476588524,-0.815499127436074,1.13428408061312
8,203.51,1,0,3,0,1,1,0,0.353755017640744,-0.895734805569276,1.60324484085076
1,166.13,1,0,3,1,2,1,0,0.232920993913754,-0.925100641580567,1.39094262940808
1,60.03,1,0,3,0,2,1,0,-0.822293728425725,-7.78801679819317,6.14342934134172
1,303.56,1,1,3,0,2,1,0,0.371218210334256,-1.76903876506373,2.51147518573224
8,187.69,1,0,3,0,2,1,0,1.02020920287657,-4.45166774731258,6.49208615306572
10,89.7,1,0,3,0,2,0,0,-5.18150706993949,-12.1598321258566,1.79681798597766
1,660.76,0,1,1,1,3,1,0,3.50555161855867,-0.340763657193999,7.35186689431134
6,78.76,0,1,1,1,1,0,0,0.199181722858151,-0.994072507532779,1.39243595324908
11,150.37,0,1,3,0,2,1,0,1.07624318695495,-1.42476915642947,3.57725553033937
11,29.99,1,0,3,1,1,1,0,0.0114690735508248,-0.123152939719288,0.146091086820938
4,273.11,0,1,3,1,3,1,0,0.0700077633527136,-0.390715440097548,0.530730966802975
2,47.65,0,1,3,1,2,1,0,5.9324989401204,-4.02477298719912,15.8897708674399
9,228.73,0,1,3,1,3,1,0,0.0158585706744676,-0.0571388787492603,0.0888560200981955
9,245.02,0,1,3,0,1,1,0,0.066349316835415,-0.186621880168502,0.319320513839332
10,619.3,1,1,3,1,2,1,0,-0.239305779688434,-1.19210949695685,0.713497937579984
3,366.16,0,1,1,0,1,0,0,0.0352371295958807,-1.0180684722193,1.08854273141106
3,776.74,1,1,3,1,2,1,0,1.85411929028861,-1.01636729916762,4.72460587974484
10,215.94,0,1,3,0,1,0,0,1.97065300258526,-7.0587391360453,11.0000451412158
7,151.02,1,0,3,0,1,1,0,0.0125494789529275,-0.150126930571785,0.17522588847764
12,160.04,0,1,3,0,2,1,0,1.86670130623841,-9.19510245799295,12.9285050704698
2,226.43,0,1,3,1,1,0,0,0.0515749218207254,-0.488854389802914,0.592004233444365
11,42.38,0,1,1,1,2,0,0,0.486563960525107,-1.43285175187288,2.4059796729231
2,175.19,1,0,3,1,1,1,0,0.494338292108984,-1.00546745257091,1.99414403678888
5,315,0,1,3,0,2,1,0,-0.167056803779212,-1.97274688338478,1.63863327582635
3,692.51,1,1,3,1,1,0,0,-1.41963854443978,-4.41430787539917,1.57503078651961
11,45.6,1,0,1,1,2,0,0,-0.0236741058507281,-0.369918890460003,0.322570678758547
11,131.79,0,1,3,0,1,0,0,0.121915072586319,-0.21994861894726,0.463778764119898
1,681.21,1,1,3,1,2,0,0,-0.187235843208805,-1.75982227836906,1.38535059195145
5,40.38,0,1,3,0,2,0,0,0.62934168592947,-4.51330364921227,5.77198702107121
9,29.99,1,0,3,0,2,1,0,0.0717844261844847,-1.92378197678206,2.06735082915103
5,185.45,0,1,3,0,2,1,0,0.194262821472259,-0.415402714737429,0.803928357681947
2,557.85,0,1,3,1,2,0,0,2.0765616773241,0.308721874767039,3.84440147988116
6,212.65,1,0,3,1,1,1,0,0.736980309984361,-1.01841864536587,2.49237926533459
3,863.3,1,1,3,1,1,1,0,-0.748765532543723,-4.88738891136861,3.38985784628117
3,649.19,1,0,3,1,2,1,0,0.580617835624933,-0.95520425353738,2.11643992478725
3,836.06,1,0,3,1,2,0,0,9.33073989768221,-1.86670743546499,20.5281872308294
7,41.2,1,0,3,0,2,1,0,-0.111964240352526,-1.10100009391722,0.877071613212165
4,29.99,0,1,3,1,1,1,0,11.2040507529265,-11.4431332788305,33.8512347846834
1,219.77,0,1,3,1,2,1,0,1.30885812841809,-3.79702750522286,6.41474376205904
4,398.76,1,1,3,0,2,1,0,-0.212395231883619,-1.61554136753684,1.1907509037696
1,143.39,1,0,1,1,1,0,0,0.0278705481618427,-4.96469260283349,5.02043369915718
4,967.65,0,1,3,1,3,0,0,-0.0578173918625181,-0.578053362678942,0.462418578953906
5,992.46,1,0,3,1,3,0,0,-0.378172788494798,-2.46891117450092,1.71256559751132
7,110.46,1,0,3,0,2,0,0,0.00591952408436329,-0.226014352732111,0.237853400900837
10,67.82,1,0,3,0,2,0,0,-0.0137230298202807,-1.12496229794831,1.09751623830775
8,154.93,1,0,3,0,2,0,0,0.131339289443408,-0.681123081187383,0.943801660074198
1,155.17,0,1,1,1,1,0,0,2.86054368588966,-2.85476832196324,8.57585569374255
10,174.47,1,0,3,0,2,1,0,-0.0065531262328117,-0.148357862647221,0.135251610181598
8,340.78,1,0,1,0,2,1,0,0.0931103988494965,-1.09940804054421,1.2856288382432
2,847.87,0,1,3,1,2,0,0,5.64865382218301,-8.29742491838919,19.5947325627552
1,243.64,0,1,3,1,2,1,0,4.46630342650895,-1.98316029777334,10.9157671507912
9,70.86,1,0,1,0,2,0,0,-0.434245638050514,-1.40819622101511,0.539704944914084
2,382.97,0,1,1,1,1,0,0,2.75042276688738,-1.2700935706786,6.77093910445337
1,171.2,0,1,3,0,2,1,0,-0.0190771377055658,-0.237016260409955,0.198861984998823
2,519.96,1,1,3,1,1,1,0,2.04612668427353,-2.15067509423652,6.24292846278358
1,236.7,0,1,3,0,2,1,0,0.199640301534761,-0.850690120639233,1.24997072370876
2,114.35,1,0,3,0,2,0,0,-2.1278151667723,-6.34640202974715,2.09077169620256
6,132.49,0,1,1,1,2,0,0,0.176522470976075,-0.741139332666318,1.09418427461847
4,423.67,1,0,3,0,3,0,0,-0.107865833720553,-0.940905372216124,0.725173704775018
2,940.6,1,1,3,1,2,1,0,-0.300080842265168,-4.40157712021743,3.80141543568709
4,270.26,0,1,1,1,2,1,0,-0.317730821312812,-3.74265253811425,3.10719089548863
2,295.7,1,1,3,0,1,1,0,0.169593862018812,-0.869981039122666,1.20916876316029
1,519.62,1,0,3,1,3,0,0,1.27203097968895,-5.69039523161604,8.23445719099394
8,632.58,1,1,3,1,3,0,0,-0.252479609889622,-1.66908645003506,1.16412723025582
9,40.35,0,1,1,1,2,1,29.99,0.0962807364245526,-0.0559899580301323,0.248551430879238
5,58.32,1,0,3,1,1,1,0,-0.748624845986581,-2.94236017017202,1.44511047819886
1,35.61,1,0,3,0,1,1,0,-0.0978191903550558,-1.95999959856399,1.76436121785388
1,177.71,1,0,3,1,1,1,0,-0.253901481290008,-1.56187434920552,1.0540713866255
2,464.33,0,1,3,0,2,0,0,-6.86393501405803,-15.4939838068925,1.76611377877639
2,773.55,1,1,1,1,3,1,0,5.81484146104124,-1.0998247101296,12.7295076322121
9,75.55,1,0,3,0,2,0,0,0.122978930449474,-0.677533161720704,0.923491022619652
9,65.3,0,1,1,1,2,0,0,0.0843931089019949,-0.0568428465681948,0.225629064372185
5,75.36,0,1,3,1,1,1,0,2.44429348733606,-3.01069625412521,7.89928322879732
10,33.77,0,1,1,1,2,0,0,0.266381154448283,-0.554757072603732,1.0875193815003
1,228.18,0,1,3,1,1,1,0,0.0995534694458757,-2.33259934955221,2.53170628844396
10,35.55,0,1,3,1,1,1,0,4.62366735535346,-2.52995452890093,11.7772892396078
10,70.09,0,1,3,1,1,0,0,0.143553761987155,-0.315564298804765,0.602671822779074
9,162.11,0,1,1,1,1,1,0,1.24564903068607,-2.10578692230387,4.597084983676
10,269.63,1,1,3,0,3,1,0,0.26155565222941,-1.07930064023966,1.60241194469848
3,63.12,0,1,3,0,2,1,0,-0.231831194868426,-1.03890238458438,0.57523999484753
1,240.12,0,1,1,1,3,1,0,-1.11806721614141,-6.32454035703213,4.0884059247493
3,542.46,0,1,1,1,3,1,0,0.0859031488295289,-1.35911444270768,1.53092074036674
3,260.49,1,0,3,1,2,1,0,-0.649069407352462,-3.39897523129024,2.10083641658532
6,29.99,0,1,3,0,1,0,0,0.163729048452796,-0.650387988496072,0.977846085401663
12,38.94,0,1,3,1,2,1,0,0.0396658672822905,-0.600628417551253,0.679960152115833
9,552.8,1,1,3,1,1,1,0,4.4093273955867,-12.5620550075387,21.3807097987121
2,111.47,0,1,3,0,1,0,0,-1.80644583075309,-7.8468865335553,4.23399487204913
3,90.69,0,1,3,1,1,0,0,-0.126766408906288,-0.78127248736539,0.527739669552814
1,63.63,0,1,3,1,1,0,0,0.399556174501333,-0.737653195839891,1.53676554484256
11,208.17,0,1,3,1,1,0,0,2.85760918600457,-6.20830241855556,11.9235207905647
9,137.38,1,0,1,0,2,0,0,0.159107352930128,-0.812931319802386,1.13114602566264
12,349.09,0,1,3,0,2,0,0,0.477420702371837,-1.31724741919872,2.2720888239424
1,667.1,0,1,1,1,2,0,0,0.708990175486476,-1.16353205745362,2.58151240842657
10,223.78,1,1,3,0,1,1,0,0.39612794696877,-1.18766554829168,1.97992144222922
3,237.46,1,1,1,0,2,0,0,-0.780192790837213,-2.80357577686364,1.24319019518921
5,197.85,0,1,1,0,2,1,0,0.193785982563107,-0.43346076078633,0.821032725912545
3,33.73,0,1,3,1,1,1,0,3.38465686179268,-5.75784810014856,12.5271618237339
9,651.19,0,1,3,1,1,0,0,0.0989086519039982,-0.483600096083718,0.681417399891715
4,299.2,0,1,1,1,2,0,0,0.586152761136113,-10.8401597496794,12.0124652719517
2,304.62,0,1,3,0,1,1,0,0.0874259256401781,-0.702903486228696,0.877755337509053
3,420.78,1,0,3,0,2,1,0,0.040436991791662,-0.294332758870026,0.37520674245335
4,291.77,1,0,3,0,3,0,0,2.61224675614074,-5.64166083367058,10.8661543459521
4,89.72,1,0,1,1,1,1,0,0.286537300658808,-1.80014067068723,2.37321527200484
11,176.08,0,1,1,0,1,1,0,1.4387110537173,-8.41986080170167,11.2972829091363
4,29.99,1,0,3,0,2,1,0,44.0128313261071,-23.2905615413837,111.316224193598
10,132.23,1,0,3,1,2,1,0,0.0713819618423656,-0.310534509379531,0.453298433064262
10,472.41,1,1,3,1,1,1,0,0.20838677547548,-1.04228145709738,1.45905500804834
6,29.99,1,0,3,0,2,0,0,0.348220079040292,-0.693056676622095,1.38949683470268
8,237.56,1,0,3,0,2,0,0,0.385173777704059,-0.940750094199846,1.71109764960796
4,118.06,0,1,3,0,2,1,0,-1.81787285057267,-5.06540952193368,1.42966382078834
4,348.53,0,1,3,0,3,0,0,-0.286748044280343,-2.44360784350723,1.87011175494655
6,98.47,1,0,3,1,1,0,0,0.0379774745179098,-0.139931114291729,0.215886063327548
3,478.95,1,0,3,0,2,1,0,0.833362970791968,-2.10136406810278,3.76809000968672
3,76.88,0,1,3,1,1,1,0,-0.0905746276996047,-0.606590563713034,0.425441308313825
8,78.67,1,0,1,0,1,0,0,-1.71470057253198,-3.76025888475952,0.330857739695565
6,415.38,1,0,3,0,3,0,0,0.00891835254193492,-0.133932107301404,0.151768812385274
10,29.99,0,1,1,0,1,1,0,0.0711987797411586,-0.424638522089855,0.567036081572172
10,175.09,0,1,3,0,1,1,0,6.19581893371673,-6.25958408697307,18.6512219544065
11,34.67,1,0,3,0,1,0,0,0.909371041431868,-1.79796035128301,3.61670243414675
4,51.94,0,1,3,1,1,1,0,4.08707289361607,-5.11113025809711,13.2852760453293
4,29.99,1,0,3,1,1,1,0,0.456577927488243,-3.57207825872086,4.48523411369735
6,29.99,1,0,3,1,1,1,0,0.0809091015006202,-0.0587429890899766,0.220561192091217
10,289.05,0,1,3,1,2,0,0,0.0778964056816897,-0.214502363779026,0.370295175142406
8,105.98,0,1,1,1,1,0,0,0.0819717557637152,-0.127796922011273,0.291740433538703
5,676.24,1,1,3,1,2,0,0,-2.010243722894,-5.04302695218173,1.02253950639372
3,50.89,1,0,3,1,2,1,0,1.16559086621122,-1.53217413146663,3.86335586388908
3,235.66,0,1,3,1,1,0,0,0.0740109318323161,-0.475739811349916,0.623761675014549
4,157.57,0,1,1,1,2,1,0,0.925877471067048,-1.01229646344893,2.86405140558303
10,29.99,0,1,3,0,2,1,0,-11.2026604212904,-32.0487014818653,9.64338063928443
5,704.41,1,0,1,1,3,1,0,-0.260790345392019,-1.55397174607457,1.03239105529053
5,123.83,1,0,3,0,2,1,0,-0.796774440100114,-3.279253884567,1.68570500436677
4,192.08,1,0,3,0,1,0,0,-0.154493416850017,-0.791068937496202,0.482082103796168
10,137.4,1,0,3,0,1,1,0,-0.349072750728206,-1.20030542462075,0.502159923164335
9,100.86,1,0,3,0,1,1,0,-0.345253620668732,-4.34365257133431,3.65314532999684
1,151.45,0,1,3,1,2,1,0,0.153976844456547,-0.422581102995399,0.730534791908494
2,137.28,1,0,3,0,1,0,0,-2.18695106549586,-7.71393257245585,3.34003044146413
11,71.49,1,0,3,0,2,1,0,-0.437659925130935,-1.35577933934638,0.480459489084514
1,1138.61,1,1,3,1,3,0,0,0.152874317049389,-0.127924735790056,0.433673369888834
4,353.49,0,1,3,0,3,0,0,0.0168543088258859,-1.50866189263982,1.54237051029159
11,95.56,1,0,3,1,2,0,0,0.318426589457198,-0.639445759734959,1.27629893864935
2,628.78,1,0,3,1,1,0,0,1.40096168073065,-0.709807906093073,3.51173126755437
2,688.76,1,0,3,1,1,1,0,0.305280393134331,-0.655903118157597,1.26646390442626
4,66.42,1,0,3,0,1,0,0,-0.225860589812554,-1.25730993929848,0.805588759673376
6,114.7,0,1,3,1,2,1,0,1.45468962366082,-2.58152047201319,5.49089971933483
6,29.99,1,0,1,0,1,0,0,-0.019175777368562,-0.168277462837122,0.129925908099998
3,394.57,1,0,3,0,1,1,0,-0.0403734329877163,-0.261235293488129,0.180488427512696
1,583.05,1,0,3,1,3,1,0,0.479794858048439,-1.50645875387686,2.46604846997374
11,29.99,1,0,3,1,2,0,0,-0.118333955416235,-0.653990152670436,0.417322241837965
3,284.05,0,1,1,1,2,1,0,-0.129452924001243,-2.03291567820384,1.77400983020135
9,29.99,1,0,3,0,2,0,0,0.0717844261844847,-1.92378197678206,2.06735082915103
10,161.01,0,1,3,1,1,0,0,0.817962018586916,-1.2817068138903,2.91763085106413
12,189.48,0,1,3,0,1,0,0,11.65606155155,-4.77944854627367,28.0915716493737
10,29.99,0,1,3,1,1,1,0,14.6951477740844,-2.83247558236228,32.222771130531
4,306.41,0,1,1,0,2,1,0,-4.6844218880876,-17.5994503479968,8.23060657182159
6,377.25,1,0,3,0,2,0,0,0.157095403394142,-0.790692261460282,1.10488306824857
8,182.66,0,1,3,1,1,0,0,0.784068336348682,-1.37587364112069,2.94401031381805
6,147.03,0,1,3,1,2,1,0,4.3888961369756,-0.833177406934792,9.61096968088599
5,29.99,1,0,3,0,2,0,0,3.91118146062009,-2.52017509133845,10.3425380125786
10,67.57,1,0,1,1,1,0,0,0.00517911368038537,-0.128391563049461,0.138749790410231
9,141.17,1,0,3,1,1,1,0,0.0643064494948852,-0.335306580518448,0.463919479508218
11,100.03,1,0,1,1,1,0,0,0.00422434000989002,-0.0807010324365272,0.0891497124563073
8,120.88,0,1,3,0,1,1,0,0.166960803722051,-0.375085817938564,0.709007425382665
10,112.61,1,0,3,0,2,1,0,-0.0458800451375706,-0.227539004144459,0.135778913869317
7,287.14,0,1,3,0,1,0,0,3.42235057354479,-1.66518187340741,8.509883020497
7,371.09,0,1,3,0,2,0,0,0.82270738895861,-2.31418720514624,3.95960198306346
6,195.27,0,1,3,0,2,0,0,0.41526651188051,-1.99727399102721,2.82780701478823
4,29.99,1,0,3,1,1,1,0,0.456577927488243,-3.57207825872086,4.48523411369735
6,52.04,0,1,3,0,2,1,0,0.527168120490102,-5.83611824237086,6.89045448335107
2,465.14,0,1,1,0,1,1,0,-1.57024574463432,-4.21253914593016,1.07204765666153
8,128.47,1,0,3,0,1,1,0,-0.531237668888085,-2.52405997554922,1.46158463777305
3,264.18,0,1,3,0,2,0,0,-0.509619270348498,-1.57090429624315,0.551665755546155
3,600.3,1,0,3,1,3,1,0,0.0511566467031039,-0.362420677054386,0.464733970460594
6,29.99,0,1,3,0,2,0,0,3.8211688894689,-1.89749269092686,9.53983046986467
10,112.47,1,0,3,1,2,1,0,0.0561756221965587,-0.148390436667677,0.260741681060794
3,118.09,1,0,3,0,1,1,0,-0.611647158374861,-2.58783835674187,1.36454403999215
9,29.99,0,1,3,1,2,1,0,0.113339878020502,-0.523649253936417,0.750329009977422
2,258.95,1,0,3,0,3,0,0,-0.627036251404514,-2.4861395913085,1.23206708849947
11,474.22,0,1,3,1,1,0,0,-0.114902937736704,-0.79085353823964,0.561047662766233
8,217.94,1,0,1,1,2,1,0,4.151448106158,-2.32496393388832,10.6278601462043
10,29.99,0,1,3,0,2,1,0,-11.2026604212904,-32.0487014818653,9.64338063928443
9,29.99,0,1,3,0,1,1,0,-0.0203163034439054,-0.505862056354568,0.465229449466757
8,193.69,1,0,3,1,2,1,0,17.5549634954447,-18.2586935730592,53.3686205639485
2,466.72,1,1,3,0,2,1,0,-3.85906393014131,-9.42005570534055,1.70192784505793
9,106.97,0,1,3,1,2,1,0,0.321719046925094,-0.736404039861874,1.37984213371206
7,29.99,1,0,1,1,1,1,0,0.430873820069788,-0.455973708564798,1.31772134870437
5,148.87,0,1,3,1,2,0,0,1.70759087546506,-0.802639621536382,4.21782137246651
2,805.31,1,1,3,1,3,1,0,3.6271951917482,-2.10002782693746,9.35441821043386
3,194.69,0,1,3,0,2,1,0,-0.366563705275312,-1.36390621889878,0.630778808348158
11,38.71,0,1,3,1,1,0,0,0.184465271454799,-0.296729782846815,0.665660325756413
9,57.01,1,0,3,0,2,0,0,0.23273502586704,-2.16566803533692,2.631138087071
4,146.61,0,1,3,0,1,1,0,0.0306782922369595,-0.568502456237444,0.629859040711363
10,29.99,1,0,1,1,2,1,0,-0.0731180755704092,-0.425601335998539,0.279365184857721
7,347.59,1,0,3,1,2,0,0,0.532673161633956,-2.46255003304191,3.52789635630982
2,267.29,1,1,3,0,3,0,0,-0.0446737661332446,-0.743702227205517,0.654354694939028
4,619.38,0,1,3,1,3,0,0,-0.479909729516911,-5.27268734600302,4.3128678869692
9,469.22,0,1,3,1,2,1,0,0.0925348942689385,-1.6651878966,1.85025768513788
9,76.63,1,0,3,0,2,1,0,0.0784271096527607,-0.497437415739256,0.654291635044778
12,29.99,1,0,1,0,1,0,0,-0.549253793814263,-1.80858916428764,0.710081576659114
10,81.07,0,1,1,0,2,0,0,-0.052407377848252,-0.674701004008453,0.569886248311949
5,341.27,0,1,3,0,2,0,0,0.0252334980836415,-0.693675833930043,0.744142830097326
9,333.54,1,1,3,0,1,1,0,-0.00943283279009786,-0.903342359560252,0.884476693980057
1,66.62,0,1,1,1,1,1,0,1.94645385119419,-2.66572316021963,6.55863086260801
5,44.37,0,1,3,0,2,0,0,-4.32488012191498,-14.2678543996436,5.61809415581369
10,103.32,1,0,3,0,2,1,0,-0.11924602675679,-0.873303766351557,0.634811712837977
6,109.48,0,1,3,0,1,1,0,0.413018660270312,-1.01882683404826,1.84486415458888
12,50.3,1,0,3,1,1,0,0,0.0768127722819524,-0.120499215720379,0.274124760284283
2,200.3,1,0,3,1,1,0,0,0.00221745311750121,-0.147326389314967,0.15176129554997
9,40.44,1,0,3,1,2,1,0,0.108157831372597,-0.286933776442113,0.503249439187307
4,118.42,1,0,3,0,2,1,0,-0.0808296824281145,-1.00839517366542,0.846735808809194
6,436.38,1,0,3,0,2,1,0,-0.0792941630664825,-0.733299198615353,0.574710872482388
10,212.21,1,0,3,1,1,1,0,0.146179490636256,-0.324468709529944,0.616827690802456
